9a69c15286be6cf8cc37822bff6f917d	gi|1804583978|gb|MN746374.1|	96.721	3.51e-47	122	Puccinia striiformis f. sp. tritici	rust fungi	Puccinia striiformis f. sp. tritici
186776e8d0a60544300fd79a0ed922b5	gi|691189712|gb|KM242645.1|	94.400	5.87e-45	125	Dicathais orbita	gastropods	Dicathais orbita
d1d4564e6ac44d1d320418c5c6eebbaf	gi|691189712|gb|KM242645.1|	93.600	2.73e-43	125	Dicathais orbita	gastropods	Dicathais orbita
564dce01db3382be78a255b2214fbc9c	gi|410060980|gb|JX174058.1|	95.200	1.26e-46	125	uncultured Cymbella	diatoms	uncultured Cymbella
14ca8c8af9797303a910d88b4d8df886	gi|457210|gb|L25708.1|CYGRRNAA	94.400	5.87e-45	125	Calyptogena sp.	bivalves	Calyptogena sp.
19690b1dec370b0c1527dff505745e03	gi|457210|gb|L25708.1|CYGRRNAA	93.600	2.73e-43	125	Calyptogena sp.	bivalves	Calyptogena sp.
a788350e3fb0c4e1e99d67e0b4ab3b35	gi|1761192551|gb|CP044614.1|	92.800	1.27e-41	125	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
21790854bf65338109fb31898addfe64	gi|457210|gb|L25708.1|CYGRRNAA	90.400	1.28e-36	125	Calyptogena sp.	bivalves	Calyptogena sp.
bdcdf0e2f7ed9827d78e68071940b2d8	gi|2259142165|emb|OW834787.1|	93.600	2.73e-43	125	uncultured fungus	fungi	uncultured fungus
aae09e2fd188d8c3500f8ce413eba169	gi|2259142165|emb|OW834787.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
1fe57ffd0538ca780e4e736896f79916	gi|2259389120|emb|OW836399.1|	88.393	3.61e-27	112	uncultured fungus	fungi	uncultured fungus
6ddc0bf4efac1e82ac8f22a2af8c5c92	gi|1799624616|gb|MN122931.1|	98.400	2.69e-53	125	Clupea harengus	bony fishes	Atlantic herring
6aa534d8b8993214187996cfe653218e	gi|2504366779|emb|OX596002.1|	97.600	1.25e-51	125	Nitzschia sp. DOCU1	diatoms	Nitzschia sp. DOCU1
b718d73fb9fb10c2af1632410d1e45ba	gi|2317644421|gb|CP106981.1|	95.200	1.26e-46	125	Phytophthora agathidicida	downy mildews	Phytophthora agathidicida
3cb5838c285900ac41fe540e0c019552	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
a5ff068d661e308d1354aa475d35e9cb	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
05bb8509c7f5e042d07719abb49ffb1b	gi|1464314298|ref|NC_039156.1|	83.333	0.003	60	Euglena hiemalis	euglenoids	Euglena hiemalis
05bb8509c7f5e042d07719abb49ffb1b	gi|1464314298|ref|NC_039156.1|	83.333	0.003	60	Euglena hiemalis	euglenoids	Euglena hiemalis
814d7b4a00171c403d0778b6592b2198	gi|1464314298|ref|NC_039156.1|	83.333	0.003	60	Euglena hiemalis	euglenoids	Euglena hiemalis
814d7b4a00171c403d0778b6592b2198	gi|1464314298|ref|NC_039156.1|	83.333	0.003	60	Euglena hiemalis	euglenoids	Euglena hiemalis
7433f4ec1d28682288d03e842a1ad926	gi|2248495748|ref|NC_063454.1|	84.553	3.63e-22	123	Odontella aurita	diatoms	Odontella aurita
59c67b229578ce2085549c69cd696d74	gi|959125565|ref|NC_028615.1|	99.200	5.79e-55	125	Skeletonema marinoi	diatoms	Skeletonema marinoi
6e30fe6262b0893b2b22198535cbb92d	gi|959125565|ref|NC_028615.1|	100.000	1.24e-56	125	Skeletonema marinoi	diatoms	Skeletonema marinoi
161adbd7633cfe776962b0652097e122	gi|1132318346|gb|KX937315.1|	100.000	8.04e-04	30	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
2e66a9d5567eb40c9ec5fa68f621de7c	gi|2046217437|gb|MW729336.1|	88.800	9.96e-33	125	Attheya longicornis	diatoms	Attheya longicornis
ab7593d835a62b2e0c9dfbdfeb663d8f	gi|1918167716|gb|MW152751.1|	93.548	9.82e-43	124	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
373ff02da9094648b096119e9fd51849	gi|2707420|gb|U70720.1|	99.200	5.79e-55	125	Haptophyta sp.	haptophytes	Haptophyta sp.
7e32b46032691b4aef9eba09ae2e340c	gi|1132318716|gb|KX937685.1|	100.000	1.24e-56	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
4351f59fc2b0e891ac65ee6d13c1dd44	gi|118139100|gb|EF052000.1|	100.000	1.24e-56	125	Haptophyta environmental samples	haptophytes	Haptophyta environmental samples
df97ddb20c833e66636cb155f392e280	gi|1841577763|gb|MT464602.1|	100.000	1.24e-56	125	uncultured Phalacroma	dinoflagellates	uncultured Phalacroma
788bc091803954c54b525d987d1c1bf9	gi|118139347|gb|EF052247.1|	100.000	1.24e-56	125	Haptophyta environmental samples	haptophytes	Haptophyta environmental samples
4e4a1b306ff4f6842b5e26bbab69491d	gi|1132318716|gb|KX937685.1|	99.200	5.79e-55	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
93da741ca9004dbeafc717288f4fd536	gi|189017442|gb|EU542208.1|	100.000	1.24e-56	125	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
10e797e3541fe0596605ad5e5468826e	gi|1132319061|gb|KX938030.1|	97.600	1.25e-51	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
42f5276d434932e4b8ec126f65c099d3	gi|1132318704|gb|KX937673.1|	100.000	1.24e-56	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
9a75b7d19d7a8ecd8041f0db742c60b0	gi|290770771|emb|FN563083.1|	100.000	1.24e-56	125	Nephroselmis pyriformis	green algae	Nephroselmis pyriformis
847880b675b831d6053ac8f584160eef	gi|2068377345|gb|MZ571702.1|	100.000	4.47e-56	124	uncultured Chlorophyta	green algae	uncultured Chlorophyta
96a6c3a21dc3dd5018883cab8982c19c	gi|2068377345|gb|MZ571702.1|	100.000	2.08e-54	121	uncultured Chlorophyta	green algae	uncultured Chlorophyta
da06a7edc326dc15d3e5689f128a526d	gi|2567995825|emb|OY726516.1|	100.000	1.24e-56	125	Pycnococcus provasolii	green algae	Pycnococcus provasolii
dd846e2f13a040ef1edd9997a034da6a	gi|63029945|gb|AY731509.2|	97.600	1.25e-51	125	Ceramium diaphanum	red algae	Ceramium diaphanum
ddf6fba4f4986b80eb281f240e27cb99	gi|318084139|gb|HM595074.1|	100.000	1.24e-56	125	uncultured eukaryote	eukaryotes	uncultured eukaryote
1cf5ad15ea51b1571d0d2575829e0dad	gi|1132315968|gb|KX934937.1|	100.000	1.24e-56	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
5c88fc95c7b53dedde1541cfc80243ef	gi|306850817|gb|HM594244.1|	100.000	1.24e-56	125	uncultured marine rappemonad	eukaryotes	uncultured marine rappemonad
3f134491bf0fd9648599b9b96c0dd6bd	gi|1158627480|gb|KX014001.1|	100.000	1.24e-56	125	uncultured eukaryotic phytoplankton	eukaryotes	uncultured eukaryotic phytoplankton
d37be14a411ffcfb7f1f65927b67acce	gi|1747452203|ref|NC_044785.1|	90.400	4.60e-36	125	Nitzschia alba	diatoms	marine diatom
77b63baa2ff1c0746db96e9e1e9d76b5	gi|1747452203|ref|NC_044785.1|	91.200	9.89e-38	125	Nitzschia alba	diatoms	marine diatom
675c1d55618c96aca596b68c62c47000	gi|1132315984|gb|KX934953.1|	91.200	9.89e-38	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
2d408248619720c1e93a02bc7ef559a0	gi|1132319237|gb|KX938206.1|	100.000	1.24e-56	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
e92e605881baa28cf666d58eb49f6a36	gi|1132319236|gb|KX938205.1|	100.000	1.24e-56	125	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
0f30231ce18754399fa2b3ff74b851bd	gi|2088251776|ref|NC_057170.1|	94.400	5.87e-45	125	Olisthodiscus luteus	eukaryotes	Olisthodiscus luteus
0f30231ce18754399fa2b3ff74b851bd	gi|2088251776|ref|NC_057170.1|	94.400	5.87e-45	125	Olisthodiscus luteus	eukaryotes	Olisthodiscus luteus
4b6479db6683f1064b3b6b31718d3536	gi|2248513276|ref|NC_063801.1|	85.600	1.30e-26	125	Phytophthora pinifolia	downy mildews	Phytophthora pinifolia
303baced1e7b6d4e2b83f8d0b8d9db87	gi|533310373|ref|NC_022179.1|	92.857	1.27e-41	126	Thraustotheca clavata	oomycetes	Thraustotheca clavata
303baced1e7b6d4e2b83f8d0b8d9db87	gi|533310373|ref|NC_022179.1|	92.857	1.27e-41	126	Thraustotheca clavata	oomycetes	Thraustotheca clavata
47c7146bb5bb418c36bb5848185970bf	gi|1770692515|ref|NC_045089.1|	85.827	3.61e-27	127	Phytophthora sansomeana	downy mildews	Phytophthora sansomeana
469d6dcae141bb5cd3e981c0d01d0073	gi|397789437|gb|JN603943.1|	90.909	6.21e-05	44	Monomorphina pseudonordstedti	euglenoids	Monomorphina pseudonordstedti
2a4792bb28ed91e4a495452c39e7f57d	gi|1542033659|ref|NC_040179.1|	96.800	5.83e-50	125	Bremia lactucae	downy mildews	lettuce downy mildew
7562f131b8dec5d121913c7f4746e077	gi|484759855|ref|NC_021124.1|	94.915	6.13e-15	59	Andalucia godoyi	eukaryotes	Andalucia godoyi
368336965083b4bbe83346c635f142cb	gi|484759855|ref|NC_021124.1|	92.982	3.69e-12	57	Andalucia godoyi	eukaryotes	Andalucia godoyi
c06bbc9e467ac5a957922533a23d4263	gi|484759855|ref|NC_021124.1|	93.103	1.03e-12	58	Andalucia godoyi	eukaryotes	Andalucia godoyi
83e5f888e55abe3c03d2c06953c94ac6	gi|484759855|ref|NC_021124.1|	90.141	6.13e-15	71	Andalucia godoyi	eukaryotes	Andalucia godoyi
58fc4a26dfba5a55979600ceb0816eb0	gi|2431519370|ref|NC_070159.1|	100.000	0.003	29	Dipterosiphonia australica	red algae	Dipterosiphonia australica
35302d8acdb690d2c765a29adb3698a4	gi|2259414726|emb|OW842418.1|	84.677	7.81e-24	124	uncultured Ascomycota	ascomycete fungi	uncultured Ascomycota
299fe0650687416d54c619e228927e4b	gi|2259492712|emb|OW835235.1|	90.090	1.67e-30	111	uncultured fungus	fungi	uncultured fungus
5c59daa3969d5f26f18d9c52fb800859	gi|2046373710|dbj|LC611109.1|	100.000	1.24e-56	125	Musa acuminata	monocots	dwarf banana
3db57fe2f3a39d270b8afce81a275ea8	gi|2587928818|ref|NC_082863.1|	94.643	2.85e-13	56	Ancyromonas sigmoides	eukaryotes	Ancyromonas sigmoides
9be17bb92085e70b240a5accc82fc0ef	gi|2431519370|ref|NC_070159.1|	97.059	2.23e-04	34	Dipterosiphonia australica	red algae	Dipterosiphonia australica
ca03cb592c9caa0943ad41fc89565dad	gi|2431519370|ref|NC_070159.1|	97.059	2.23e-04	34	Dipterosiphonia australica	red algae	Dipterosiphonia australica
6593624ad2120d263dd0adc6af26b5a9	gi|2259143737|emb|OW835366.1|	83.740	3.63e-22	123	uncultured fungus	fungi	uncultured fungus
76f260d569d52584a771759dfbf49636	gi|2259143737|emb|OW835366.1|	84.553	7.81e-24	123	uncultured fungus	fungi	uncultured fungus
4f6683c89ab6c76aacd22bf9b12e2e27	gi|926657248|dbj|LC000752.1|	90.741	1.67e-30	108	Olavius environmental sample	segmented worms	Olavius environmental sample
8cf5c74772aea92ab434ceb4d587a6cf	gi|926657248|dbj|LC000752.1|	91.667	3.58e-32	108	Olavius environmental sample	segmented worms	Olavius environmental sample
d9c0737214b36819d2b9dda3a3e4b138	gi|926657248|dbj|LC000752.1|	91.667	3.58e-32	108	Olavius environmental sample	segmented worms	Olavius environmental sample
a65bcd4e3aff6a37580ba45b3e0fd292	gi|2396592091|gb|OM273301.1|	91.803	3.56e-37	122	Cliona patera	sponges	Cliona patera
3cf641dbc162b2b6c61de25189ec16f5	gi|2259394431|emb|OW837582.1|	86.957	1.68e-25	115	uncultured fungus	fungi	uncultured fungus
3dc3e8126874298f863945e5ec01a381	gi|2259389059|emb|OW836338.1|	90.323	1.66e-35	124	uncultured fungus	fungi	uncultured fungus
0238cf1b33e686dde725e3b2c42f1cb1	gi|2259143938|emb|OW835519.1|	86.275	7.87e-19	102	uncultured fungus	fungi	uncultured fungus
eb730eed2e8a9865a0e3b50645d29573	gi|2259143938|emb|OW835519.1|	81.746	2.83e-18	126	uncultured fungus	fungi	uncultured fungus
84be46c1d2dd1c426660e306ac0c3c61	gi|2259143938|emb|OW835519.1|	84.375	2.81e-23	128	uncultured fungus	fungi	uncultured fungus
c2b91a6e6bfaac04f91031e633cfd01d	gi|2259492667|emb|OW835190.1|	87.629	1.69e-20	97	uncultured fungus	fungi	uncultured fungus
862d0a10a05e6ae6d31c82ce1298bac7	gi|2259389090|emb|OW836369.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
30499165ad8dda4000bd3c742e20a07b	gi|50364644|gb|AY664205.1|	86.364	7.98e-09	66	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
bc76c42ca170afabb0aa777a84c9658e	gi|2046854341|emb|LR989597.1|	83.200	1.31e-21	125	Simulium tani	flies	Simulium tani
2f30566925ab61dad94c4fcbb2f5e5f7	gi|2259492747|emb|OW835270.1|	95.935	3.51e-47	123	uncultured fungus	fungi	uncultured fungus
b905c1a53cc62fc5ba2d566806f1e7de	gi|2259494450|emb|OW837511.1|	96.000	2.71e-48	125	uncultured fungus	fungi	uncultured fungus
f017fc4a4c8e60376da63e220e2996c5	gi|2241131023|gb|ON561278.1|	98.400	2.69e-53	125	Trachelomonas sp.	euglenoids	Trachelomonas sp.
f1c95760514a02663a4d5c9433873205	gi|2259392469|emb|OW837291.1|	98.400	2.69e-53	125	uncultured fungus	fungi	uncultured fungus
f348db9669426648270046e1975ea3f6	gi|2259389383|emb|OW836460.1|	98.400	2.69e-53	125	uncultured fungus	fungi	uncultured fungus
71ec658053e76bc0fb1a1bda003c2614	gi|2259393440|emb|OW837382.1|	87.069	1.68e-25	116	uncultured fungus	fungi	uncultured fungus
bdf3f6ac247ba18a003d710ab5d42cc8	gi|2259390345|emb|OW836854.1|	91.304	7.70e-34	115	uncultured fungus	fungi	uncultured fungus
87aee07a19ffb99385d794a0cbb16f45	gi|2259390345|emb|OW836854.1|	91.935	2.13e-39	124	uncultured fungus	fungi	uncultured fungus
ff7ec79d3ccec0e9ca5583359cbae984	gi|2259493235|emb|OW836165.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
a2fde6dd049a626bb8ca45808ab6865c	gi|2259493235|emb|OW836165.1|	96.800	5.83e-50	125	uncultured fungus	fungi	uncultured fungus
a957c5076815fc00c911a58bd7355732	gi|2259493235|emb|OW836165.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
8f934d037dc1847eed36318a57e901bb	gi|2259390345|emb|OW836854.1|	91.935	2.13e-39	124	uncultured fungus	fungi	uncultured fungus
9490dafee39f23eb7fe98bf129f15354	gi|2259390345|emb|OW836854.1|	92.742	4.57e-41	124	uncultured fungus	fungi	uncultured fungus
19d504a3cd30fafe127df0b2a99361ae	gi|2259143938|emb|OW835519.1|	86.916	1.01e-22	107	uncultured fungus	fungi	uncultured fungus
119beb385d47d07c9ddac640c4f0c04a	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
04f190814b1ed34e5fbee11f6b6b4f9b	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
2288a389fe1c1ae6fe97bdf561afd065	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
77e57f7dd2fdce9b1bce1042832c2b08	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
a6406fcd429977864126abdbcb8498b4	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
67a0758b4057302c27e4296d5f0a07d6	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
3e9838fb2d2fe7e0c831fa2ff4ca5be7	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
6cd4b7775f6b0ba6abd070b00ca009f0	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
5cb122630205d58321016c1a7f0b0997	gi|2259143938|emb|OW835519.1|	84.127	2.81e-23	126	uncultured fungus	fungi	uncultured fungus
1ec8e4945eac6084afda4d079c2c4229	gi|2259492667|emb|OW835190.1|	83.846	1.31e-21	130	uncultured fungus	fungi	uncultured fungus
325166e8e95842caa2e2443a6f5e281a	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
bb1008e2825a8808feac9a42231ebb96	gi|2259492667|emb|OW835190.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
eef39f31ad1ce9851cce51815375c7af	gi|2259389090|emb|OW836369.1|	87.629	6.08e-20	97	uncultured fungus	fungi	uncultured fungus
c8772ee643ca872463230ec94d8536ad	gi|2259492667|emb|OW835190.1|	87.629	1.69e-20	97	uncultured fungus	fungi	uncultured fungus
dff57102b1647b2cdd2235aa9aba29f9	gi|2259492667|emb|OW835190.1|	87.500	6.08e-20	96	uncultured fungus	fungi	uncultured fungus
d316b0835acd363f0b0f55c153564d04	gi|2259492667|emb|OW835190.1|	87.500	6.08e-20	96	uncultured fungus	fungi	uncultured fungus
589a240a8a62d57793cf93e97dbb7c02	gi|2259492667|emb|OW835190.1|	88.542	1.31e-21	96	uncultured fungus	fungi	uncultured fungus
3f2624d29df8d077d14817acbcdb5b69	gi|2259492667|emb|OW835190.1|	88.542	1.31e-21	96	uncultured fungus	fungi	uncultured fungus
16f92f1295b1b62b97fb58111ef11531	gi|2259143938|emb|OW835519.1|	84.000	1.01e-22	125	uncultured fungus	fungi	uncultured fungus
4ba8937a257f672662279c00926f5e61	gi|2259143938|emb|OW835519.1|	81.746	2.83e-18	126	uncultured fungus	fungi	uncultured fungus
40320c5db27ebd5fe47b6ae2250bd2f6	gi|2259143938|emb|OW835519.1|	81.600	2.83e-18	125	uncultured fungus	fungi	uncultured fungus
29d48379eec371c5e94d6aede9380cf8	gi|2259143938|emb|OW835519.1|	91.379	4.77e-11	58	uncultured fungus	fungi	uncultured fungus
86b06c54804c365de5964b6340343f7a	gi|2259143938|emb|OW835519.1|	79.365	2.85e-13	126	uncultured fungus	fungi	uncultured fungus
026ed76d176a32170048edf19762331d	gi|2259143938|emb|OW835519.1|	82.796	3.69e-12	93	uncultured fungus	fungi	uncultured fungus
37d7665d34312a9a6df85af1fa6345c0	gi|2259143938|emb|OW835519.1|	82.653	2.85e-13	98	uncultured fungus	fungi	uncultured fungus
0b1f4740c9793fbfde53f48473cf5713	gi|2259143938|emb|OW835519.1|	84.466	1.02e-17	103	uncultured fungus	fungi	uncultured fungus
e69269c53aac902b50ec22435f36333f	gi|2259143938|emb|OW835519.1|	84.694	1.32e-16	98	uncultured fungus	fungi	uncultured fungus
9d649294e20c56a8f4b27e22a2ba8840	gi|2259143938|emb|OW835519.1|	80.800	1.32e-16	125	uncultured fungus	fungi	uncultured fungus
23fd8c9caa601667ee6fc53f5ecce9ad	gi|2259143938|emb|OW835519.1|	81.633	1.33e-11	98	uncultured fungus	fungi	uncultured fungus
86a07eca7ce2a41e0b835b0ee9dafe39	gi|2259146520|emb|OW835621.1|	100.000	2.23e-04	31	uncultured fungus	fungi	uncultured fungus
73d806f8a82ca9ce91cf6ca490b68fed	gi|1770690723|ref|NC_045059.1|	80.531	1.33e-11	113	Prototheca bovis	green algae	Prototheca bovis
1617c08edff3d2c1b8873d61dd2c7432	gi|1770690723|ref|NC_045059.1|	79.646	6.17e-10	113	Prototheca bovis	green algae	Prototheca bovis
0c7b09a3e89df768afd1b875f689c9dc	gi|334847322|gb|JF835755.1|	83.333	6.17e-10	84	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
140eba5f253e8f158d949f6ba3f86539	gi|334847322|gb|JF835755.1|	83.529	2.22e-09	85	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
0f8686eb273500601b5f6f12687cc9b5	gi|1761192551|gb|CP044614.1|	84.337	1.33e-11	83	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
0f8686eb273500601b5f6f12687cc9b5	gi|1761192551|gb|CP044614.1|	85.000	1.33e-11	80	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
cadf8e9ef5eda1b71f8f34f994cb8932	gi|334847322|gb|JF835755.1|	88.235	4.77e-11	68	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
bc850cbdc92b2405cd6662c8c1c35665	gi|1770690723|ref|NC_045059.1|	95.745	6.17e-10	47	Prototheca bovis	green algae	Prototheca bovis
5ec1dc0cd7d6c3c7036ac42d67e8606c	gi|646750677|gb|KJ702486.1|	83.962	1.32e-16	106	Naganishia albida	basidiomycete fungi	Naganishia albida
976002f283b1807cef63495e61688a85	gi|926657304|dbj|LC000808.1|	88.679	1.34e-06	53	Olavius environmental sample	segmented worms	Olavius environmental sample
0b16aa818e0442dc98cec84a521aadf1	gi|119116668|dbj|AB232076.1|	81.000	4.77e-11	100	uncultured rhodophyte	red algae	uncultured rhodophyte
28e49177f910159568bfca31154cf0ea	gi|1552775767|ref|NC_040215.1|	82.353	2.85e-13	102	Haplopteris elongata	ferns	Haplopteris elongata
28e49177f910159568bfca31154cf0ea	gi|1552775767|ref|NC_040215.1|	82.353	2.85e-13	102	Haplopteris elongata	ferns	Haplopteris elongata
4417d03c6e8b3719091f3792cad99978	gi|1613841407|gb|MK244623.1|	85.000	1.33e-11	80	Delisea sp.	red algae	Delisea sp.
f8490bef0d41f67e2157a364bd1c84bc	gi|334847322|gb|JF835755.1|	82.692	2.20e-14	104	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
1acd052128a8514dc4b591251a966256	gi|334847322|gb|JF835755.1|	83.654	4.74e-16	104	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
10457f8f17247caf9edd57aa44fca89a	gi|334847322|gb|JF835755.1|	81.905	1.03e-12	105	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
7fcc1de7067655fce6a0f180bd9fd1f4	gi|334847322|gb|JF835755.1|	81.905	1.03e-12	105	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
38df4282f296268e395613cf6d6f6c43	gi|334847322|gb|JF835755.1|	80.870	2.85e-13	115	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
f57dfe23b9d16eefde6826ea09976856	gi|1786022023|gb|MN850878.1|	89.394	3.69e-12	66	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
b5b82f29df01eecabdf05ffb1a86e09b	gi|1786022023|gb|MN850878.1|	89.394	3.69e-12	66	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
3fdf0eac410bc06b215c21ef413807fa	gi|369938921|gb|JN546773.1|	90.909	7.92e-14	66	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
0b264ac5760a1d945262932db5752d51	gi|334847322|gb|JF835755.1|	82.927	2.22e-09	82	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
898ba83228aadcdd3c41d011e939e00d	gi|105990373|gb|DQ514104.1|	91.176	6.13e-15	68	uncultured diatom	diatoms	uncultured diatom
79d7e2b7b58b74e651ce5e12e6b611ac	gi|2259389068|emb|OW836347.1|	95.556	7.98e-09	45	uncultured fungus	fungi	uncultured fungus
c9f21112447f8a61bfe7d71cb20f7a6e	gi|1132318319|gb|KX937288.1|	86.047	2.20e-14	86	uncultured marine eukaryote	eukaryotes	uncultured marine eukaryote
070c90e27fc8fa141799a9d1ec3296d7	gi|1070109617|ref|NC_031170.1|	89.552	1.33e-11	67	Sebdenia flabellata	red algae	Sebdenia flabellata
9dbd1810b6f010b8270485842c78cf45	gi|1381389501|ref|NC_037450.1|	97.500	1.03e-07	40	Prototheca ciferrii	green algae	Prototheca ciferrii
89b7d488eced949de6f0cb5de8f8ee7e	gi|2259390225|emb|OW836740.1|	89.600	5.95e-35	125	uncultured fungus	fungi	uncultured fungus
003544d33985705216fa007befaa7acd	gi|2259390225|emb|OW836740.1|	91.270	2.75e-38	126	uncultured fungus	fungi	uncultured fungus
909e2cd49c5f20fb0668143ef11a00a5	gi|2259493681|emb|OW836574.1|	89.320	4.67e-26	103	uncultured fungus	fungi	uncultured fungus
e864268e4c0df1f4025bc4627d1dfb6f	gi|1812623613|gb|MT111932.1|	94.030	1.02e-17	67	Prasinoderma singulare	green plants	Prasinoderma singulare
b4bea15ca3f6eb45dc8cd360aa8458fb	gi|1777456313|gb|KX463465.1|	88.095	3.66e-17	84	Aureoumbra lagunensis	pelagophytes	Aureoumbra lagunensis
2fb653e565d0a0fe20ec73fd68b76717	gi|2259141884|emb|OW834628.1|	90.400	1.28e-36	125	uncultured fungus	fungi	uncultured fungus
305fe9571e82c5a16d050983ee7a312b	gi|369938921|gb|JN546773.1|	87.500	1.34e-06	56	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
d4baa9ce8763b021044c9753893e0686	gi|334847322|gb|JF835755.1|	80.435	1.03e-07	92	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
7e62ca625c9ba0a3cdc1b7939875cf26	gi|334847322|gb|JF835755.1|	78.261	7.98e-09	115	uncultured phototrophic eukaryote	eukaryotes	uncultured phototrophic eukaryote
2dc59485c6a62e312d66e01702eba678	gi|369938921|gb|JN546773.1|	89.286	2.87e-08	56	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
7ce085bda2bd0f94df635b9e84a54fae	gi|369938921|gb|JN546773.1|	83.333	7.98e-09	78	Nannochloropsis oceanica	eukaryotes	Nannochloropsis oceanica
df401fbdf87cf50ad644d537e59f255a	gi|2259493791|emb|OW836629.1|	92.800	1.27e-41	125	uncultured fungus	fungi	uncultured fungus
01faec6b5d6e4cdf7782a5b9026cb6bf	gi|2259493791|emb|OW836629.1|	95.200	1.26e-46	125	uncultured fungus	fungi	uncultured fungus
78d76942ed2ee02db7ea2aed60b303c8	gi|2259493791|emb|OW836629.1|	94.400	5.87e-45	125	uncultured fungus	fungi	uncultured fungus
01a33fafa89ea0435c7336aa8989801c	gi|2259493791|emb|OW836629.1|	93.651	2.73e-43	126	uncultured fungus	fungi	uncultured fungus
a9f6b92aeaea1c8e61767e8e4f8310d3	gi|1352415135|gb|MH009434.1|	86.301	4.77e-11	73	uncultured eukaryote	eukaryotes	uncultured eukaryote
948d76bb8edd412c2e1f75919907cbdd	gi|1352415135|gb|MH009434.1|	84.932	2.22e-09	73	uncultured eukaryote	eukaryotes	uncultured eukaryote
b976035e5cb6757f9050c803bc141c3f	gi|162418045|gb|AC187326.11|	92.248	4.57e-41	129	Canis lupus familiaris	carnivores	dog
f8bc76cf783ae7d91477c7f04cbcd6b1	gi|12214278|emb|AL158819.14|	100.000	1.24e-56	125	Homo sapiens	primates	human
85af731b4e7f50fb11457de556ba1c7e	gi|1828350117|gb|CP050601.1|	95.000	7.59e-44	120	Canis lupus familiaris	carnivores	dog
3b9c0fca269b6984a2d18e925292c5e3	gi|2005592611|dbj|LC340110.2|	99.200	5.79e-55	125	Liparis miostomus	bony fishes	kokuchi-kusa snailfish
